agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
727822,69790.5,0.002,952686,952687,1730756387729,true
727823,69790.6,0.005,952688,952688,1730756388288,false
727824,69794.2,0.005,952689,952689,1730756388289,false
727825,69798.4,0.004,952690,952690,1730756388289,false
727826,69786.4,0.001,952691,952691,1730756394870,true
727827,69774.1,0.009,952692,952692,1730756397947,true
727828,69774.0,0.035,952693,952693,1730756397947,true
727829,69772.2,0.005,952694,952694,1730756397947,true
727830,69772.0,0.002,952695,952695,1730756397947,true
727831,69783.5,0.001,952696,952696,1730756415000,false
727832,69773.3,0.001,952697,952697,1730756416354,false
727833,69767.8,0.001,952698,952698,1730756420996,true
727834,69771.1,0.003,952699,952701,1730756422462,false
727835,69794.9,0.009,952702,952702,1730756429817,false
727836,69795.0,0.007,952703,952703,1730756429817,false
727837,69800.0,0.005,952704,952704,1730756430060,false
727838,69800.0,0.069,952705,952710,1730756430204,false
727839,69800.0,0.017,952711,952713,1730756435229,false
727840,69804.2,0.007,952714,952715,1730756438750,true
727841,69788.6,0.006,952716,952719,1730756444985,true
727842,69771.2,0.016,952720,952724,1730756446578,true
727843,69771.1,0.029,952725,952725,1730756446583,true
727844,69756.6,0.005,952726,952726,1730756461439,true
727845,69760.7,0.082,952727,952728,1730756464453,false
727846,69761.9,0.046,952729,952730,1730756464453,false
727847,69767.0,0.007,952731,952731,1730756464453,false
727848,69767.1,0.005,952732,952732,1730756464453,false
727849,69767.2,0.012,952733,952734,1730756464453,false
727850,69767.8,0.007,952735,952735,1730756464453,false
727851,69767.9,0.006,952736,952736,1730756464453,false
727852,69735.3,0.001,952737,952737,1730756469199,true
727853,69707.1,0.005,952738,952738,1730756469319,true
727854,69707.0,0.009,952739,952739,1730756469319,true
727855,69706.8,0.009,952740,952740,1730756469319,true
727856,69704.1,0.007,952741,952741,1730756469319,true
727857,69702.9,0.007,952742,952743,1730756469319,true
727858,69700.0,0.009,952744,952744,1730756469319,true
727859,69696.5,0.009,952745,952745,1730756469319,true
727860,69700.1,0.009,952746,952746,1730756469430,true
727861,69694.4,0.007,952747,952748,1730756469430,true
727862,69694.4,0.002,952749,952749,1730756469585,true
727863,69674.0,0.001,952750,952750,1730756470098,true
727864,69649.3,0.04,952751,952753,1730756473274,true
727865,69647.1,0.015,952754,952757,1730756473405,true
727866,69638.0,0.011,952758,952758,1730756474243,true
727867,69631.9,0.002,952759,952759,1730756475415,true
727868,69631.2,0.003,952760,952760,1730756476568,true
727869,69602.6,0.004,952761,952761,1730756477334,true
727870,69602.5,0.005,952762,952762,1730756477334,true
727871,69597.4,0.003,952763,952763,1730756477334,true
727872,69600.8,0.041,952764,952764,1730756479259,true
727873,69600.6,0.005,952765,952765,1730756479259,true
727874,69598.2,0.005,952766,952766,1730756479259,true
727875,69598.0,0.007,952767,952767,1730756479259,true
727876,69598.0,0.008,952768,952768,1730756479442,true
727877,69597.6,0.038,952769,952769,1730756479442,true
727878,69640.7,0.002,952770,952771,1730756486665,false
727879,69667.6,0.009,952772,952772,1730756488512,false
727880,69667.7,0.005,952773,952773,1730756488512,false
727881,69667.8,0.009,952774,952774,1730756488512,false
727882,69667.9,0.005,952775,952775,1730756488512,false
727883,69676.2,0.009,952776,952776,1730756488512,false
727884,69680.6,0.009,952777,952777,1730756488512,false
727885,69680.7,0.072,952778,952778,1730756488512,false
727886,69680.9,0.083,952779,952779,1730756488512,false
727887,69681.0,0.084,952780,952780,1730756488512,false
727888,69673.1,0.009,952781,952783,1730756490694,false
727889,69693.9,0.004,952784,952784,1730756491314,false
727890,69694.0,0.005,952785,952785,1730756491314,false
727891,69673.3,0.009,952786,952786,1730756492304,true
727892,69673.2,0.1,952787,952788,1730756492304,true
727893,69661.3,0.018,952789,952792,1730756499993,false
727894,69649.2,0.022,952793,952794,1730756504447,true
727895,69665.8,0.001,952795,952795,1730756505815,false
727896,69660.5,0.002,952796,952796,1730756510537,false
727897,69650.1,0.001,952797,952797,1730756515601,false
727898,69650.1,0.016,952798,952798,1730756515779,false
727899,69624.2,0.019,952799,952799,1730756523466,true
727900,69671.4,0.006,952800,952800,1730756525031,false
727901,69678.7,0.006,952801,952801,1730756525164,false
727902,69670.1,0.014,952802,952803,1730756526883,false
727903,69644.9,0.005,952804,952804,1730756530858,true
727904,69597.4,0.002,952805,952805,1730756534850,true
727905,69583.2,0.002,952806,952806,1730756535960,true
727906,69597.7,0.002,952807,952807,1730756536185,false
727907,69622.9,0.003,952808,952808,1730756537292,false
727908,69618.3,0.001,952809,952809,1730756538173,true
727909,69636.5,0.004,952810,952810,1730756539559,false
727910,69644.9,0.005,952811,952811,1730756541347,false
727911,69636.4,0.009,952812,952812,1730756546876,false
727912,69636.5,0.01,952813,952814,1730756546876,false
727913,69644.9,0.065,952815,952818,1730756547119,false
727914,69657.2,0.009,952819,952820,1730756548676,true
727915,69685.5,0.002,952821,952821,1730756561669,false
727916,69659.4,0.008,952822,952823,1730756564436,true
727917,69674.1,0.009,952824,952824,1730756565149,false
727918,69674.2,0.005,952825,952825,1730756565149,false
727919,69677.8,0.014,952826,952827,1730756565149,false
727920,69681.1,0.005,952828,952828,1730756565149,false
727921,69681.2,0.009,952829,952831,1730756565149,false
727922,69689.1,0.009,952832,952832,1730756565158,false
727923,69689.2,0.215,952833,952834,1730756565158,false
727924,69693.7,0.009,952835,952835,1730756565158,false
727925,69693.8,0.277,952836,952836,1730756565158,false
727926,69696.2,0.009,952837,952837,1730756565158,false
727927,69699.4,0.009,952838,952838,1730756565179,false
727928,69700.0,0.045,952839,952839,1730756565179,false
727929,69700.1,0.041,952840,952840,1730756565179,false
727930,69702.4,0.007,952841,952841,1730756565179,false
727931,69704.1,0.001,952842,952842,1730756565179,false
727932,69692.3,0.005,952843,952843,1730756565313,false
727933,69732.9,0.01,952844,952845,1730756565394,false
727934,69746.7,0.007,952846,952846,1730756566925,true
727935,69747.3,0.035,952847,952848,1730756568731,true
727936,69751.7,0.001,952849,952849,1730756569148,false
727937,69740.5,0.009,952850,952850,1730756569759,true
727938,69716.9,0.009,952851,952851,1730756572023,true
727939,69716.8,0.005,952852,952852,1730756572023,true
727940,69716.7,0.044,952853,952854,1730756572023,true
727941,69727.8,0.041,952855,952855,1730756572979,false
727942,69729.0,0.012,952856,952856,1730756572979,false
727943,69729.1,0.022,952857,952857,1730756572979,false
727944,69723.2,0.035,952858,952860,1730756574318,true
727945,69704.9,0.009,952861,952861,1730756580295,true
727946,69704.8,0.035,952862,952862,1730756580295,true
727947,69704.0,0.009,952863,952863,1730756580295,true
727948,69703.9,0.35,952864,952864,1730756580295,true
727949,69697.0,0.009,952865,952865,1730756580295,true
727950,69695.5,0.009,952866,952866,1730756580295,true
727951,69695.4,0.005,952867,952867,1730756580295,true
727952,69693.2,0.096,952868,952868,1730756580295,true
727953,69689.9,0.009,952869,952869,1730756580295,true
727954,69689.8,0.041,952870,952870,1730756580295,true
727955,69686.5,0.005,952871,952871,1730756580295,true
727956,69696.2,0.005,952872,952874,1730756582372,true
727957,69694.6,0.009,952875,952875,1730756588638,false
727958,69694.7,0.001,952876,952876,1730756588638,false
727959,69685.7,0.017,952877,952878,1730756589016,true
727960,69685.5,0.003,952879,952880,1730756589124,true
727961,69607.1,0.001,952881,952881,1730756612237,true
727962,69607.4,0.301,952882,952884,1730756613206,true
727963,69600.0,0.001,952885,952885,1730756613244,true
727964,69599.2,0.015,952886,952886,1730756613603,false
727965,69596.5,0.026,952887,952887,1730756613639,false
727966,69583.1,0.001,952888,952888,1730756613895,true
727967,69572.7,0.021,952889,952889,1730756615170,true
727968,69572.5,0.001,952890,952890,1730756615570,true
727969,69566.4,0.002,952891,952891,1730756615570,true
727970,69559.3,0.007,952892,952892,1730756615570,true
727971,69559.2,0.023,952893,952893,1730756615570,true
727972,69600.6,0.009,952894,952894,1730756620622,false
727973,69600.7,0.005,952895,952895,1730756620622,false
727974,69605.5,0.009,952896,952896,1730756620622,false
727975,69605.6,0.005,952897,952897,1730756620622,false
727976,69605.7,0.009,952898,952898,1730756620622,false
727977,69608.5,0.005,952899,952899,1730756620622,false
727978,69608.7,0.041,952900,952900,1730756620622,false
727979,69613.1,0.072,952901,952901,1730756620622,false
727980,69615.7,0.041,952902,952902,1730756620622,false
727981,69624.3,0.009,952903,952903,1730756620622,false
727982,69627.8,0.009,952904,952904,1730756620622,false
727983,69627.9,0.072,952905,952905,1730756620622,false
727984,69628.1,0.041,952906,952906,1730756620622,false
727985,69634.9,0.009,952907,952907,1730756620622,false
727986,69635.6,0.241,952908,952908,1730756620622,false
727987,69644.0,0.001,952909,952909,1730756627637,false
727988,69660.8,0.016,952910,952915,1730756637319,false
727989,69664.1,0.001,952916,952916,1730756637348,false
727990,69664.9,0.007,952917,952917,1730756637350,false
727991,69714.6,0.001,952918,952918,1730756642341,true
727992,69717.5,0.007,952919,952919,1730756642847,false
727993,69723.2,0.069,952920,952922,1730756643066,false
727994,69690.7,0.009,952923,952923,1730756646316,true
727995,69690.6,0.041,952924,952924,1730756646316,true
727996,69690.5,0.009,952925,952925,1730756646316,true
727997,69690.4,0.041,952926,952926,1730756646316,true
727998,69683.8,0.041,952927,952927,1730756646316,true
727999,69683.2,0.009,952928,952928,1730756646316,true
728000,69683.1,0.046,952929,952930,1730756646316,true
728001,69676.0,0.009,952931,952931,1730756646316,true
728002,69675.5,0.009,952932,952932,1730756646316,true
728003,69675.2,0.041,952933,952933,1730756646316,true
728004,69672.2,0.286,952934,952934,1730756646316,true
728005,69668.5,0.038,952935,952935,1730756646316,true
728006,69683.3,0.005,952936,952937,1730756647576,true
728007,69662.3,0.002,952938,952939,1730756648907,false
728008,69651.7,0.002,952940,952940,1730756656470,true
728009,69662.7,0.001,952941,952941,1730756658216,false
728010,69654.7,0.009,952942,952942,1730756660682,false
728011,69643.9,0.002,952943,952944,1730756668434,false
728012,69667.2,0.001,952945,952945,1730756673761,true
728013,69672.9,0.001,952946,952946,1730756674755,true
728014,69666.3,0.035,952947,952947,1730756684713,true
728015,69655.1,0.008,952948,952948,1730756684713,true
728016,69654.9,0.008,952949,952949,1730756684713,true
728017,69652.3,0.041,952950,952950,1730756684713,true
728018,69650.7,0.006,952951,952951,1730756684713,true
728019,69661.6,0.001,952952,952952,1730756690743,true
728020,69661.6,0.015,952953,952953,1730756701947,false
728021,69656.9,0.001,952954,952954,1730756702815,true
728022,69638.5,0.006,952955,952955,1730756703326,true
728023,69638.5,0.004,952956,952958,1730756703428,true
728024,69625.8,0.039,952959,952959,1730756705990,false
728025,69640.5,0.001,952960,952960,1730756708137,false
728026,69646.3,0.012,952961,952964,1730756709571,true
728027,69678.0,0.001,952965,952965,1730756711510,false
728028,69693.5,0.396,952966,952966,1730756716343,true
728029,69663.7,0.001,952967,952967,1730756719213,true
728030,69683.3,0.001,952968,952968,1730756719942,false
728031,69660.7,0.412,952969,952971,1730756726256,true
728032,69653.6,0.005,952972,952972,1730756726507,true
728033,69643.0,0.009,952973,952973,1730756730893,false
728034,69643.1,0.005,952974,952974,1730756730893,false
728035,69643.6,0.005,952975,952975,1730756730893,false
728036,69643.7,0.005,952976,952976,1730756730893,false
728037,69647.1,0.009,952977,952977,1730756730893,false
728038,69647.2,0.017,952978,952978,1730756730893,false
728039,69648.1,0.041,952979,952979,1730756730893,false
728040,69650.1,0.001,952980,952980,1730756730893,false
728041,69651.0,0.009,952981,952981,1730756730893,false
728042,69651.1,0.008,952982,952982,1730756730893,false
728043,69655.6,0.026,952983,952984,1730756730893,false
728044,69655.7,0.072,952985,952985,1730756730893,false
728045,69656.0,0.041,952986,952986,1730756730893,false
728046,69657.1,0.001,952987,952987,1730756730893,false
728047,69658.7,0.006,952988,952988,1730756730893,false
728048,69660.6,0.009,952989,952989,1730756730893,false
728049,69660.7,0.007,952990,952990,1730756730893,false
728050,69663.8,0.009,952991,952991,1730756730893,false
728051,69663.9,0.019,952992,952992,1730756730893,false
728052,69639.8,0.001,952993,952993,1730756736750,false
728053,69640.9,0.012,952994,952995,1730756736750,false
728054,69643.1,0.001,952996,952996,1730756736750,false
728055,69644.5,0.006,952997,952997,1730756736750,false
728056,69647.7,0.006,952998,952998,1730756736750,false
728057,69647.8,0.003,952999,952999,1730756736750,false
728058,69648.0,0.017,953000,953000,1730756736750,false
728059,69648.8,0.113,953001,953002,1730756736750,false
728060,69650.1,0.001,953003,953003,1730756736750,false
728061,69654.3,0.009,953004,953004,1730756736750,false
728062,69655.6,0.003,953005,953005,1730756736750,false
728063,69655.7,0.003,953006,953006,1730756736750,false
728064,69655.8,0.007,953007,953007,1730756736750,false
728065,69655.9,0.038,953008,953008,1730756736750,false
728066,69637.7,0.005,953009,953009,1730756737782,true
728067,69636.2,0.005,953010,953010,1730756737782,true
728068,69643.1,0.005,953011,953011,1730756743764,false
728069,69643.2,0.046,953012,953013,1730756743764,false
728070,69650.1,0.072,953014,953014,1730756743764,false
728071,69651.2,0.041,953015,953015,1730756743764,false
728072,69653.8,0.204,953016,953016,1730756743764,false
728073,69627.0,0.005,953017,953017,1730756753014,false
728074,69627.1,0.087,953018,953020,1730756753014,false
728075,69627.2,0.072,953021,953021,1730756753014,false
728076,69630.7,0.031,953022,953022,1730756753014,false
728077,69618.3,0.009,953023,953023,1730756755466,true
728078,69618.2,0.005,953024,953024,1730756755466,true
728079,69615.6,0.009,953025,953025,1730756755466,true
728080,69615.5,0.035,953026,953026,1730756755466,true
728081,69607.4,0.009,953027,953027,1730756758003,true
728082,69607.3,0.007,953028,953028,1730756758003,true
728083,69598.2,0.022,953029,953030,1730756764474,true
728084,69630.7,0.018,953031,953034,1730756767135,false
728085,69634.3,0.009,953035,953035,1730756768546,true
728086,69634.2,0.041,953036,953036,1730756768546,true
728087,69633.9,0.009,953037,953037,1730756768546,true
728088,69633.8,0.024,953038,953038,1730756768546,true
728089,69634.5,0.006,953039,953039,1730756772188,false
728090,69634.6,0.005,953040,953040,1730756772188,false
728091,69640.0,0.009,953041,953041,1730756772188,false
728092,69640.1,0.005,953042,953042,1730756772188,false
728093,69643.0,0.009,953043,953043,1730756772188,false
728094,69643.1,0.016,953044,953045,1730756772188,false
728095,69639.5,0.001,953046,953046,1730756776210,false
728096,69624.5,0.001,953047,953047,1730756777787,true
728097,69629.3,0.009,953048,953048,1730756785919,true
728098,69628.6,0.019,953049,953050,1730756785919,true
728099,69628.5,0.028,953051,953051,1730756785919,true
728100,69643.1,0.448,953052,953053,1730756786262,false
728101,69659.6,0.007,953054,953055,1730756787124,false
728102,69661.6,0.001,953056,953056,1730756787132,false
728103,69719.8,0.009,953057,953057,1730756797301,true
728104,69719.7,0.041,953058,953058,1730756797301,true
728105,69717.7,0.035,953059,953059,1730756797301,true
728106,69716.4,0.009,953060,953060,1730756797301,true
728107,69715.2,0.009,953061,953061,1730756797301,true
728108,69715.1,0.011,953062,953062,1730756797301,true
728109,69756.6,0.005,953063,953065,1730756799198,false
728110,69758.3,0.002,953066,953066,1730756799204,false
728111,69800.1,0.001,953067,953067,1730756802147,false
728112,69808.4,0.001,953068,953068,1730756802147,false
728113,69814.0,0.003,953069,953069,1730756802147,false
728114,69817.7,0.005,953070,953070,1730756802147,false
728115,69817.8,0.005,953071,953071,1730756802147,false
728116,69803.2,0.02,953072,953073,1730756804220,false
728117,69803.3,0.01,953074,953074,1730756804220,false
728118,69773.0,0.01,953075,953075,1730756809144,false
728119,69765.1,0.019,953076,953076,1730756812145,false
728120,69776.4,0.005,953077,953077,1730756817415,true
728121,69776.3,0.041,953078,953078,1730756817415,true
728122,69775.7,0.004,953079,953079,1730756817415,true
728123,69775.6,0.06,953080,953081,1730756817415,true
728124,69838.4,0.011,953082,953087,1730756827930,false
728125,69838.4,0.019,953088,953096,1730756828044,false
728126,69848.6,0.001,953097,953097,1730756828247,true
728127,69860.4,0.007,953098,953099,1730756829412,false
728128,69869.8,0.005,953100,953100,1730756829413,false
728129,69869.9,0.009,953101,953101,1730756829413,false
728130,69870.0,0.005,953102,953102,1730756829413,false
728131,69874.0,0.009,953103,953103,1730756829415,false
728132,69874.4,0.041,953104,953105,1730756829415,false
728133,69811.6,0.001,953106,953106,1730756839810,true
728134,69836.9,0.004,953107,953108,1730756842416,true
728135,69842.5,0.003,953109,953109,1730756845293,true
728136,69831.3,0.006,953110,953114,1730756846670,true
728137,69832.7,0.014,953115,953115,1730756847104,false
728138,69835.2,0.007,953116,953116,1730756847104,false
728139,69831.3,0.018,953117,953122,1730756847110,true
728140,69834.5,0.005,953123,953123,1730756847655,false
728141,69874.4,0.001,953124,953124,1730756859567,false
728142,69874.3,0.007,953125,953127,1730756862910,false
728143,69874.4,0.031,953128,953132,1730756862923,false
728144,69881.6,0.003,953133,953135,1730756864328,false
728145,69879.2,0.028,953136,953136,1730756877355,false
728146,69881.6,0.004,953137,953139,1730756881877,false
728147,69900.0,0.567,953140,953142,1730756883203,false
728148,69916.1,0.007,953143,953144,1730756883545,false
728149,69918.5,0.001,953145,953145,1730756884792,false
728150,69909.8,0.002,953146,953146,1730756885501,true
728151,69904.4,0.041,953147,953147,1730756886742,true
728152,69899.0,0.008,953148,953148,1730756886742,true
728153,69899.0,0.001,953149,953149,1730756895833,false
728154,69899.3,0.001,953150,953150,1730756896524,true
728155,69898.8,0.004,953151,953151,1730756899264,false
728156,69886.1,0.004,953152,953153,1730756900980,true
728157,69813.8,0.005,953154,953154,1730756930197,false
728158,69814.0,0.005,953155,953155,1730756930197,false
728159,69814.9,0.014,953156,953157,1730756930197,false
728160,69815.2,0.002,953158,953158,1730756930197,false
728161,69817.8,0.006,953159,953159,1730756930197,false
728162,69817.9,0.003,953160,953160,1730756930197,false
728163,69818.0,0.006,953161,953161,1730756930197,false
728164,69818.1,0.001,953162,953162,1730756930197,false
728165,69818.4,0.006,953163,953163,1730756930197,false
728166,69820.8,0.041,953164,953164,1730756930197,false
728167,69821.8,0.009,953165,953165,1730756930197,false
728168,69821.9,0.012,953166,953167,1730756930197,false
728169,69825.1,0.001,953168,953168,1730756930197,false
728170,69825.4,0.015,953169,953171,1730756930197,false
728171,69828.5,0.003,953172,953172,1730756930197,false
728172,69828.6,0.003,953173,953173,1730756930197,false
728173,69828.7,0.026,953174,953175,1730756930197,false
728174,69828.8,0.072,953176,953176,1730756930197,false
728175,69829.0,0.041,953177,953177,1730756930197,false
728176,69832.1,0.001,953178,953178,1730756930197,false
728177,69834.6,0.003,953179,953179,1730756930197,false
728178,69834.7,0.003,953180,953180,1730756930197,false
728179,69834.8,0.006,953181,953181,1730756930197,false
728180,69834.9,0.01,953182,953183,1730756930197,false
728181,69835.0,0.006,953184,953184,1730756930197,false
728182,69835.9,0.011,953185,953185,1730756930197,false
728183,69836.0,0.041,953186,953186,1730756930197,false
728184,69839.1,0.001,953187,953187,1730756930197,false
728185,69841.0,0.009,953188,953188,1730756930197,false
728186,69841.1,0.012,953189,953189,1730756930197,false
728187,69841.2,0.072,953190,953190,1730756930198,false
728188,69842.6,0.007,953191,953191,1730756930198,false
728189,69843.0,0.041,953192,953192,1730756930198,false
728190,69844.9,0.001,953193,953193,1730756930198,false
728191,69846.1,0.001,953194,953194,1730756930198,false
728192,69846.8,0.018,953195,953195,1730756930198,false
728193,69848.1,0.035,953196,953196,1730756930198,false
728194,69848.2,0.03,953197,953197,1730756930198,false
728195,69824.0,0.04,953198,953199,1730756937682,false
728196,69773.2,0.001,953200,953200,1730756942070,true
728197,69775.2,0.009,953201,953201,1730756942144,true
728198,69773.9,0.001,953202,953202,1730756956594,false
728199,69778.0,0.009,953203,953205,1730756978421,true
728200,69756.6,0.005,953206,953207,1730756979298,true
728201,69746.9,0.005,953208,953208,1730757003133,false
728202,69750.7,0.025,953209,953209,1730757003133,false
728203,69756.3,0.015,953210,953213,1730757014030,true
728204,69756.3,0.026,953214,953218,1730757014140,true
728205,69761.9,0.001,953219,953219,1730757014584,false
728206,69739.6,0.003,953220,953220,1730757018125,false
728207,69746.5,0.171,953221,953222,1730757018155,false
728208,69704.1,0.007,953223,953223,1730757026242,true
728209,69721.6,0.01,953224,953224,1730757038484,false
728210,69702.9,0.007,953225,953226,1730757046032,true
728211,69700.9,0.035,953227,953228,1730757046033,true
728212,69700.0,0.1,953229,953229,1730757046034,true
728213,69674.0,0.001,953230,953230,1730757047835,true
728214,69706.2,0.01,953231,953231,1730757053952,false
728215,69703.2,0.102,953232,953232,1730757061566,false
728216,69703.6,0.017,953233,953233,1730757061837,false
728217,69706.2,0.085,953234,953234,1730757061837,false
728218,69706.2,0.007,953235,953237,1730757064625,false
728219,69627.6,0.005,953238,953238,1730757088467,true
728220,69627.5,0.004,953239,953239,1730757088467,true
728221,69635.5,0.005,953240,953240,1730757089044,true
728222,69652.9,0.001,953241,953241,1730757117796,false
728223,69676.0,0.008,953242,953242,1730757126114,false
728224,69673.2,0.005,953243,953243,1730757136598,false
728225,69672.3,0.009,953244,953244,1730757139213,true
728226,69672.2,0.035,953245,953245,1730757139213,true
728227,69669.8,0.009,953246,953246,1730757139213,true
728228,69669.7,0.005,953247,953247,1730757139213,true
728229,69669.5,0.005,953248,953248,1730757139213,true
728230,69666.5,0.004,953249,953251,1730757141427,false
728231,69666.5,0.016,953252,953257,1730757142165,false
728232,69666.5,0.004,953258,953260,1730757142269,false
728233,69666.5,0.001,953261,953261,1730757146201,false
728234,69635.5,0.001,953262,953262,1730757151525,true
728235,69635.5,0.006,953263,953264,1730757151641,true
728236,69635.5,0.021,953265,953267,1730757151758,true
728237,69635.6,0.004,953268,953269,1730757151794,true
728238,69604.1,0.005,953270,953270,1730757152799,true
728239,69600.6,0.005,953271,953271,1730757152799,true
728240,69600.0,0.028,953272,953272,1730757152799,true
728241,69597.4,0.005,953273,953273,1730757152800,true
728242,69595.3,0.009,953274,953274,1730757152832,true
728243,69583.1,0.001,953275,953275,1730757153193,true
728244,69572.5,0.001,953276,953276,1730757153847,true
728245,69566.4,0.002,953277,953277,1730757153847,true
728246,69572.6,0.005,953278,953278,1730757154288,false
728247,69564.3,0.025,953279,953280,1730757154289,true
728248,69564.2,0.022,953281,953281,1730757154289,true
728249,69564.3,0.016,953282,953282,1730757154421,true
728250,69558.0,0.023,953283,953283,1730757154726,true
728251,69561.5,0.036,953284,953286,1730757155189,true
728252,69558.0,0.216,953287,953290,1730757155548,false
728253,69545.8,0.007,953291,953294,1730757160503,true
728254,69545.4,0.001,953295,953295,1730757160513,true
728255,69546.5,0.012,953296,953297,1730757161162,false
728256,69546.6,0.058,953298,953299,1730757161162,false
728257,69541.6,0.041,953300,953300,1730757161404,false
728258,69541.8,0.035,953301,953301,1730757161404,false
728259,69543.1,0.041,953302,953302,1730757161404,false
728260,69543.6,0.005,953303,953303,1730757161404,false
728261,69544.6,0.005,953304,953304,1730757161404,false
728262,69546.6,0.024,953305,953305,1730757161404,false
728263,69547.8,0.216,953306,953306,1730757161404,false
728264,69553.7,0.012,953307,953307,1730757161404,false
728265,69541.6,0.001,953308,953308,1730757162709,true
728266,69587.0,0.005,953309,953309,1730757167983,false
728267,69587.1,0.006,953310,953311,1730757167983,false
728268,69600.0,0.027,953312,953314,1730757168350,false
728269,69602.9,0.009,953315,953315,1730757175370,true
728270,69602.8,0.009,953316,953316,1730757175370,true
728271,69561.6,0.007,953317,953318,1730757182886,false
728272,69566.2,0.007,953319,953322,1730757183097,false
728273,69566.1,0.076,953323,953324,1730757183141,true
728274,69568.0,0.009,953325,953325,1730757185926,true
728275,69567.9,0.005,953326,953326,1730757185926,true
728276,69567.8,0.009,953327,953327,1730757185926,true
728277,69567.7,0.039,953328,953328,1730757185926,true
728278,69565.3,0.035,953329,953329,1730757197633,true
728279,69562.9,0.008,953330,953330,1730757197633,true
728280,69561.2,0.009,953331,953331,1730757197873,true
728281,69559.0,0.006,953332,953333,1730757200850,true
728282,69562.6,0.006,953334,953335,1730757204646,false
728283,69562.6,0.019,953336,953340,1730757204756,false
728284,69561.3,0.041,953341,953341,1730757214730,true
728285,69558.0,0.017,953342,953342,1730757214730,true
728286,69557.9,0.046,953343,953344,1730757214730,true
728287,69557.2,0.041,953345,953353,1730757215203,false
728288,69557.2,0.002,953354,953354,1730757215747,false
728289,69563.4,0.013,953355,953355,1730757217177,false
728290,69557.0,0.033,953356,953358,1730757218267,true
728291,69557.0,0.005,953359,953359,1730757218373,true
728292,69557.0,0.003,953360,953361,1730757218483,true
728293,69550.5,0.005,953362,953362,1730757218975,false
728294,69545.0,0.122,953363,953370,1730757219559,true
728295,69545.0,0.013,953371,953373,1730757219664,true
728296,69545.1,0.002,953374,953374,1730757220575,false
728297,69545.0,0.028,953375,953375,1730757221032,true
728298,69545.1,0.008,953376,953379,1730757221179,false
728299,69545.1,0.025,953380,953382,1730757221310,false
728300,69545.1,0.009,953383,953386,1730757221799,false
728301,69545.1,0.083,953387,953387,1730757222109,false
728302,69556.6,0.035,953388,953388,1730757227889,true
728303,69545.0,0.026,953389,953392,1730757227972,true
728304,69545.0,0.002,953393,953393,1730757228082,true
728305,69545.8,0.005,953394,953395,1730757233977,true
728306,69545.7,0.005,953396,953396,1730757233978,true
728307,69545.0,0.737,953397,953411,1730757233985,true
728308,69545.0,0.015,953412,953413,1730757234119,true
728309,69545.0,0.133,953414,953414,1730757234738,true
728310,69545.0,0.128,953415,953415,1730757235133,true
728311,69545.0,0.144,953416,953416,1730757236079,true
728312,69545.0,0.665,953417,953417,1730757239463,true
728313,69563.4,0.001,953418,953418,1730757244607,false
728314,69591.6,0.005,953419,953421,1730757255409,false
728315,69591.6,0.011,953422,953422,1730757256224,false
728316,69597.2,0.007,953423,953427,1730757256283,false
728317,69620.5,0.001,953428,953428,1730757257617,false
728318,69620.4,0.002,953429,953430,1730757258421,false
728319,69620.5,0.082,953431,953437,1730757258587,false
728320,69628.1,0.005,953438,953438,1730757260226,true
728321,69627.9,0.005,953439,953439,1730757260226,true
728322,69623.6,0.009,953440,953440,1730757260226,true
728323,69623.5,0.005,953441,953441,1730757260226,true
728324,69615.1,0.009,953442,953443,1730757260226,true
728325,69614.9,0.001,953444,953444,1730757260226,true
728326,69614.7,0.001,953445,953445,1730757260226,true
728327,69614.5,0.001,953446,953446,1730757260226,true
728328,69614.3,0.001,953447,953447,1730757260226,true
728329,69614.2,0.041,953448,953448,1730757260226,true
728330,69611.1,0.007,953449,953449,1730757260226,true
728331,69611.0,0.001,953450,953450,1730757260226,true
728332,69610.8,0.001,953451,953451,1730757260226,true
728333,69610.6,0.001,953452,953452,1730757260226,true
728334,69610.3,0.001,953453,953453,1730757260226,true
728335,69610.2,0.008,953454,953454,1730757260226,true
728336,69610.1,0.001,953455,953455,1730757260226,true
728337,69609.3,0.008,953456,953456,1730757260226,true
728338,69607.3,0.198,953457,953457,1730757260226,true
728339,69642.9,0.005,953458,953458,1730757260775,false
728340,69622.0,0.009,953459,953459,1730757269065,false
728341,69624.7,0.019,953460,953461,1730757269065,false
728342,69624.8,0.046,953462,953463,1730757269065,false
728343,69624.9,0.005,953464,953464,1730757269065,false
728344,69627.4,0.009,953465,953465,1730757269065,false
728345,69627.5,0.005,953466,953466,1730757269065,false
728346,69629.1,0.001,953467,953467,1730757269065,false
728347,69631.2,0.009,953468,953468,1730757269065,false
728348,69631.4,0.009,953469,953469,1730757269065,false
728349,69633.2,0.017,953470,953470,1730757269065,false
728350,69633.3,0.041,953471,953471,1730757269065,false
728351,69633.6,0.009,953472,953472,1730757269065,false
728352,69636.1,0.001,953473,953473,1730757269065,false
728353,69639.4,0.009,953474,953474,1730757269065,false
728354,69639.5,0.02,953475,953475,1730757269065,false
728355,69639.6,0.047,953476,953476,1730757269065,false
728356,69668.9,0.001,953477,953477,1730757277429,false
728357,69671.1,0.001,953478,953478,1730757277440,false
